Timestamp,DateTime,RightStickX,RightStickY,LeftStickX,LeftStickY,DpadUp,DpadDown
2024-05-14 06:11:52.063,2024-05-14 06:11:52.063,0,0,0,0,0,1
2024-05-14 06:11:52.084,2024-05-14 06:11:52.084,0,0,0,0,0,1
2024-05-14 06:11:52.106,2024-05-14 06:11:52.106,0,0,0,0,0,1
2024-05-14 06:11:52.131,2024-05-14 06:11:52.131,0,0,0,0,0,1
2024-05-14 06:11:52.153,2024-05-14 06:11:52.153,0,0,0,0,0,0
2024-05-14 06:11:52.179,2024-05-14 06:11:52.179,0,0,0,0,0,0
2024-05-14 06:11:52.213,2024-05-14 06:11:52.213,0,0,0,0,0,0
2024-05-14 06:11:52.236,2024-05-14 06:11:52.236,0,0,0,0,0,0
2024-05-14 06:11:52.259,2024-05-14 06:11:52.259,0,0,0,0,0,0
2024-05-14 06:11:52.285,2024-05-14 06:11:52.285,0,0,0,0,0,0
2024-05-14 06:11:52.309,2024-05-14 06:11:52.309,0,0,0,0,0,0
2024-05-14 06:11:52.330,2024-05-14 06:11:52.330,0,0,0,0,0,0
2024-05-14 06:11:52.350,2024-05-14 06:11:52.350,0.06155195,0.08080431,0,0,0,0
2024-05-14 06:11:52.376,2024-05-14 06:11:52.376,0.1113219,0.1484534,0,0,0,0
2024-05-14 06:11:52.409,2024-05-14 06:11:52.409,0.1263168,0.1837611,0,0,0,0
2024-05-14 06:11:52.431,2024-05-14 06:11:52.431,0.1699144,0.2265812,0,0,0,0
2024-05-14 06:11:52.451,2024-05-14 06:11:52.451,0.1762465,0.2611375,0,0,0,0
2024-05-14 06:11:52.470,2024-05-14 06:11:52.470,0.222823,0.2701177,0,0,0,0
2024-05-14 06:11:52.491,2024-05-14 06:11:52.491,0.2271298,0.295988,0,0,0,0
2024-05-14 06:11:52.511,2024-05-14 06:11:52.511,0.2271298,0.295988,0,0,0,0
2024-05-14 06:11:52.531,2024-05-14 06:11:52.531,0.2772098,0.3127791,0,0,0,0
2024-05-14 06:11:52.553,2024-05-14 06:11:52.553,0.2772098,0.3127791,0,0,0,0
2024-05-14 06:11:52.574,2024-05-14 06:11:52.574,0.2772098,0.3127791,0,0,0,0
2024-05-14 06:11:52.595,2024-05-14 06:11:52.595,0.2772098,0.3127791,0,0,0,0
2024-05-14 06:11:52.622,2024-05-14 06:11:52.622,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:52.647,2024-05-14 06:11:52.647,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:52.671,2024-05-14 06:11:52.671,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:52.701,2024-05-14 06:11:52.701,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:52.747,2024-05-14 06:11:52.747,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:52.792,2024-05-14 06:11:52.792,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:52.841,2024-05-14 06:11:52.841,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:52.885,2024-05-14 06:11:52.885,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:52.915,2024-05-14 06:11:52.915,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:52.941,2024-05-14 06:11:52.941,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:52.964,2024-05-14 06:11:52.964,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:52.984,2024-05-14 06:11:52.984,0.2810746,0.3387619,0,0,0,0
2024-05-14 06:11:53.005,2024-05-14 06:11:53.005,0.2810746,0.3387619,0.0136788,-0.0455975,0,0
2024-05-14 06:11:53.028,2024-05-14 06:11:53.028,0.2810746,0.3387619,0.02621341,-0.09362352,0,0
2024-05-14 06:11:53.049,2024-05-14 06:11:53.049,0.2810746,0.3387619,0.02621341,-0.09362352,0,0
2024-05-14 06:11:53.069,2024-05-14 06:11:53.069,0.2810746,0.3387619,0.02621341,-0.09362352,0,0
2024-05-14 06:11:53.089,2024-05-14 06:11:53.089,0.2810746,0.3387619,0.02621341,-0.09362352,0,0
2024-05-14 06:11:53.110,2024-05-14 06:11:53.110,0.2810746,0.3387619,0.03283954,-0.1407527,0,0
2024-05-14 06:11:53.133,2024-05-14 06:11:53.133,0.2810746,0.3387619,0.03283954,-0.1407527,0,0
2024-05-14 06:11:53.155,2024-05-14 06:11:53.155,0.2810746,0.3387619,0.01373781,-0.1374407,0,0
2024-05-14 06:11:53.179,2024-05-14 06:11:53.179,0.1998667,0.3170647,0.01373781,-0.1374407,0,0
2024-05-14 06:11:53.203,2024-05-14 06:11:53.203,0.1914817,0.2641433,0.01373781,-0.1374407,0,0
2024-05-14 06:11:53.230,2024-05-14 06:11:53.230,0.01203565,0.1083993,0,0,0,0
2024-05-14 06:11:53.257,2024-05-14 06:11:53.257,0.003609888,0.02167579,0,0,0,0
2024-05-14 06:11:53.285,2024-05-14 06:11:53.285,0,0,0,0,0,0
2024-05-14 06:11:53.308,2024-05-14 06:11:53.308,0,0,0,0,0,0
2024-05-14 06:11:53.332,2024-05-14 06:11:53.332,0,0,0,0,0,0
2024-05-14 06:11:53.354,2024-05-14 06:11:53.354,0,0,0,0,0,0
2024-05-14 06:11:53.375,2024-05-14 06:11:53.375,0,0,0,0,0,0
2024-05-14 06:11:53.396,2024-05-14 06:11:53.396,0,0,0,0,0,0
2024-05-14 06:11:53.416,2024-05-14 06:11:53.416,0,0,0,0,0,0
2024-05-14 06:11:53.436,2024-05-14 06:11:53.436,0,0,0,0,0,0
2024-05-14 06:11:53.458,2024-05-14 06:11:53.458,0,0,0,0,0,1
2024-05-14 06:11:53.481,2024-05-14 06:11:53.481,0,0,0,0,0,1
2024-05-14 06:11:53.505,2024-05-14 06:11:53.505,0,0,0,0,0,1
2024-05-14 06:11:53.538,2024-05-14 06:11:53.538,0,0,0,0,0,1
2024-05-14 06:11:53.568,2024-05-14 06:11:53.568,0,0,0,0,0,1
2024-05-14 06:11:53.598,2024-05-14 06:11:53.598,0,0,0,0,0,1
2024-05-14 06:11:53.623,2024-05-14 06:11:53.623,0,0,0,0,0,0
2024-05-14 06:11:53.646,2024-05-14 06:11:53.646,0,0,0,0,0,0
2024-05-14 06:11:53.670,2024-05-14 06:11:53.670,0,0,0,0,0,0
2024-05-14 06:11:53.692,2024-05-14 06:11:53.692,0,0,0,0,0,0
2024-05-14 06:11:53.713,2024-05-14 06:11:53.713,0,0,0,0,0,0
2024-05-14 06:11:53.733,2024-05-14 06:11:53.733,0,0,0,0,0,0
2024-05-14 06:11:53.753,2024-05-14 06:11:53.753,0,0,0,0,0,0
2024-05-14 06:11:53.776,2024-05-14 06:11:53.776,0,0,0,0,0,0
2024-05-14 06:11:53.800,2024-05-14 06:11:53.800,0,0,0,0,0,0
2024-05-14 06:11:53.828,2024-05-14 06:11:53.828,0,0,0,0,0,0
2024-05-14 06:11:53.860,2024-05-14 06:11:53.860,0,0,0,0,0,0
2024-05-14 06:11:53.892,2024-05-14 06:11:53.892,0,0,0,0,0,0
2024-05-14 06:11:53.925,2024-05-14 06:11:53.925,0,0,0,0,0,0
2024-05-14 06:11:54.167,2024-05-14 06:11:54.167,0,0,0,0,0,0
2024-05-14 06:11:54.192,2024-05-14 06:11:54.192,0,0,0,0,0,0
2024-05-14 06:11:54.211,2024-05-14 06:11:54.211,0,0,0,0,0,0
2024-05-14 06:11:54.232,2024-05-14 06:11:54.232,0,0,0,0,0,0
2024-05-14 06:11:54.255,2024-05-14 06:11:54.255,0,0,0,0,0,0
2024-05-14 06:11:54.279,2024-05-14 06:11:54.279,0,0,0,0,0,0
2024-05-14 06:11:54.303,2024-05-14 06:11:54.303,0,0,0,0,0,0
2024-05-14 06:11:54.327,2024-05-14 06:11:54.327,0,0,0,0,0,0
2024-05-14 06:11:54.348,2024-05-14 06:11:54.348,0,0,0,0,0,0
2024-05-14 06:11:54.374,2024-05-14 06:11:54.374,0,0,0,0,0,0
2024-05-14 06:11:54.399,2024-05-14 06:11:54.399,0,0,0,0,0,0
2024-05-14 06:11:54.428,2024-05-14 06:11:54.428,0,0,0,0,0,0
2024-05-14 06:11:54.456,2024-05-14 06:11:54.456,0,0,0,0,0,0
2024-05-14 06:11:54.499,2024-05-14 06:11:54.499,0,0,0,0,0,0
2024-05-14 06:11:54.537,2024-05-14 06:11:54.537,0,0,0,0,0,0
2024-05-14 06:11:54.558,2024-05-14 06:11:54.558,0,0,0,0,0,0
2024-05-14 06:11:54.580,2024-05-14 06:11:54.580,0,0,0,0,0,0
2024-05-14 06:11:54.602,2024-05-14 06:11:54.602,0,0,0,0,0,0
2024-05-14 06:11:54.623,2024-05-14 06:11:54.623,0,0,0,0,0,0
2024-05-14 06:11:54.645,2024-05-14 06:11:54.645,0,0,0,0,0,0
2024-05-14 06:11:54.665,2024-05-14 06:11:54.665,0,0,0,0,0,0
2024-05-14 06:11:54.688,2024-05-14 06:11:54.688,0,0,0,0,0,0
2024-05-14 06:11:54.709,2024-05-14 06:11:54.709,0,0,0,0,0,0
2024-05-14 06:11:54.731,2024-05-14 06:11:54.731,0,0,0,0,0,0
2024-05-14 06:11:54.748,2024-05-14 06:11:54.748,0,0,0,0,0,0
2024-05-14 06:11:54.766,2024-05-14 06:11:54.766,0,0,0,0,0,0
2024-05-14 06:11:54.783,2024-05-14 06:11:54.783,0,0,0,0,0,0
2024-05-14 06:11:54.803,2024-05-14 06:11:54.803,0,0,0,0,0,0
2024-05-14 06:11:54.824,2024-05-14 06:11:54.824,0,0,0,0,0,0
2024-05-14 06:11:54.844,2024-05-14 06:11:54.844,0,0,0,0,0,0
2024-05-14 06:11:54.866,2024-05-14 06:11:54.866,0,0,0,0,0,0
2024-05-14 06:11:54.887,2024-05-14 06:11:54.887,0,0,0,0,0,0
2024-05-14 06:11:54.908,2024-05-14 06:11:54.908,0,0,0,0,0,0
2024-05-14 06:11:54.929,2024-05-14 06:11:54.929,0,0,0,0,0,0
2024-05-14 06:11:54.952,2024-05-14 06:11:54.952,0,0,0,0,0,0
2024-05-14 06:11:54.973,2024-05-14 06:11:54.973,0,0,0,0,0,0
2024-05-14 06:11:54.995,2024-05-14 06:11:54.995,0,0,0,0,0,0
2024-05-14 06:11:55.016,2024-05-14 06:11:55.016,0,0,0,0,0,0
2024-05-14 06:11:55.037,2024-05-14 06:11:55.037,0,0,0,0,0,0
2024-05-14 06:11:55.058,2024-05-14 06:11:55.058,0,0,0,0,0,0
2024-05-14 06:11:55.080,2024-05-14 06:11:55.080,-0.02037108,0.1100548,0,0,0,0
2024-05-14 06:11:55.100,2024-05-14 06:11:55.100,-0.03193277,0.2939088,0,0,0,0
2024-05-14 06:11:55.122,2024-05-14 06:11:55.122,-0.03193277,0.2939088,0,0,0,0
2024-05-14 06:11:55.143,2024-05-14 06:11:55.143,-0.03783803,0.5375247,0,0,0,0
2024-05-14 06:11:55.164,2024-05-14 06:11:55.164,-0.03918703,0.6350933,0,0,0,0
2024-05-14 06:11:55.185,2024-05-14 06:11:55.185,-0.03974454,0.6838889,0,0,0,0
2024-05-14 06:11:55.208,2024-05-14 06:11:55.208,-0.03974454,0.6838889,0,0,0,0
2024-05-14 06:11:55.228,2024-05-14 06:11:55.228,-0.04004913,0.7131687,0,0,0,0
2024-05-14 06:11:55.249,2024-05-14 06:11:55.249,-0.04004913,0.7131687,0,0,0,0
2024-05-14 06:11:55.270,2024-05-14 06:11:55.270,-0.04004913,0.7131687,0,0,0,0
2024-05-14 06:11:55.292,2024-05-14 06:11:55.292,-0.04004913,0.7131687,0,0,0,0
2024-05-14 06:11:55.313,2024-05-14 06:11:55.313,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.334,2024-05-14 06:11:55.334,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.355,2024-05-14 06:11:55.355,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.377,2024-05-14 06:11:55.377,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.398,2024-05-14 06:11:55.398,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.420,2024-05-14 06:11:55.420,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.441,2024-05-14 06:11:55.441,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.462,2024-05-14 06:11:55.462,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.483,2024-05-14 06:11:55.483,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.504,2024-05-14 06:11:55.504,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.524,2024-05-14 06:11:55.524,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.546,2024-05-14 06:11:55.546,-0.04042482,0.7522112,0,0,0,0
2024-05-14 06:11:55.568,2024-05-14 06:11:55.568,-0.04068612,0.7814947,0,0,0,0
2024-05-14 06:11:55.588,2024-05-14 06:11:55.588,-0.04068612,0.7814947,0,0,0,0
2024-05-14 06:11:55.609,2024-05-14 06:11:55.609,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.632,2024-05-14 06:11:55.632,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.653,2024-05-14 06:11:55.653,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.676,2024-05-14 06:11:55.676,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.697,2024-05-14 06:11:55.697,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.718,2024-05-14 06:11:55.718,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.740,2024-05-14 06:11:55.740,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.760,2024-05-14 06:11:55.760,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.782,2024-05-14 06:11:55.782,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.803,2024-05-14 06:11:55.803,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.824,2024-05-14 06:11:55.824,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.846,2024-05-14 06:11:55.846,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.866,2024-05-14 06:11:55.866,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.887,2024-05-14 06:11:55.887,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.907,2024-05-14 06:11:55.907,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.929,2024-05-14 06:11:55.929,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.950,2024-05-14 06:11:55.950,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.970,2024-05-14 06:11:55.970,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:55.991,2024-05-14 06:11:55.991,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:56.013,2024-05-14 06:11:56.013,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:56.035,2024-05-14 06:11:56.035,-0.04068612,0.7814947,0,0,1,0
2024-05-14 06:11:56.057,2024-05-14 06:11:56.057,-0.01626122,0.7813172,0,0,1,0
2024-05-14 06:11:56.079,2024-05-14 06:11:56.079,-0.01626122,0.7813172,0,0,1,0
2024-05-14 06:11:56.101,2024-05-14 06:11:56.101,0.01626122,0.7813172,0,0,1,0
2024-05-14 06:11:56.123,2024-05-14 06:11:56.123,0.01626122,0.7813172,0,0,1,0
2024-05-14 06:11:56.145,2024-05-14 06:11:56.145,0.01626122,0.7813172,0,0,1,0
2024-05-14 06:11:56.168,2024-05-14 06:11:56.168,0.01626122,0.7813172,0,0,1,0
2024-05-14 06:11:56.189,2024-05-14 06:11:56.189,0.07329185,0.7819653,0,0,1,0
2024-05-14 06:11:56.210,2024-05-14 06:11:56.210,0.1223497,0.7831559,0,0,1,0
2024-05-14 06:11:56.231,2024-05-14 06:11:56.231,0.1223497,0.7831559,0,0,1,0
2024-05-14 06:11:56.253,2024-05-14 06:11:56.253,0.1223497,0.7831559,0,0,1,0
2024-05-14 06:11:56.275,2024-05-14 06:11:56.275,0.1716757,0.7848919,0,0,1,0
2024-05-14 06:11:56.297,2024-05-14 06:11:56.297,0.1716757,0.7848919,0,0,1,0
2024-05-14 06:11:56.319,2024-05-14 06:11:56.319,0.1716757,0.7848919,0,0,1,0
2024-05-14 06:11:56.340,2024-05-14 06:11:56.340,0.2130485,0.7867158,0,0,1,0
2024-05-14 06:11:56.361,2024-05-14 06:11:56.361,0.2130485,0.7867158,0,0,1,0
2024-05-14 06:11:56.384,2024-05-14 06:11:56.384,0.2130485,0.7867158,0,0,1,0
2024-05-14 06:11:56.405,2024-05-14 06:11:56.405,0.3135763,0.7922497,0,0,1,0
2024-05-14 06:11:56.426,2024-05-14 06:11:56.426,0.3135763,0.7922497,0,0,1,0
2024-05-14 06:11:56.447,2024-05-14 06:11:56.447,0.3135763,0.7922497,0,0,1,0
2024-05-14 06:11:56.469,2024-05-14 06:11:56.469,0.3731264,0.7960538,0,0,1,0
2024-05-14 06:11:56.492,2024-05-14 06:11:56.492,0.3731264,0.7960538,0,0,1,0
2024-05-14 06:11:56.513,2024-05-14 06:11:56.513,0.4247332,0.7995448,0,0,1,0
2024-05-14 06:11:56.534,2024-05-14 06:11:56.534,0.4247332,0.7995448,0,0,1,0
2024-05-14 06:11:56.553,2024-05-14 06:11:56.553,0.5540958,0.7808109,0,0,1,0
2024-05-14 06:11:56.574,2024-05-14 06:11:56.574,0.5540958,0.7808109,0,0,0,0
2024-05-14 06:11:56.595,2024-05-14 06:11:56.595,0.6327665,0.7743426,0,0,0,0
2024-05-14 06:11:56.618,2024-05-14 06:11:56.618,0.6613382,0.7500879,0,0,0,0
2024-05-14 06:11:56.640,2024-05-14 06:11:56.640,0.7030388,0.7111515,0,0,0,0
2024-05-14 06:11:56.662,2024-05-14 06:11:56.662,0.7193856,0.694611,0,0,0,0
2024-05-14 06:11:56.684,2024-05-14 06:11:56.684,0.7193856,0.694611,0,0,0,0
2024-05-14 06:11:56.706,2024-05-14 06:11:56.706,0.7868403,0.6171566,0,0,0,0
2024-05-14 06:11:56.728,2024-05-14 06:11:56.728,0.7868403,0.6171566,0,0,0,0
2024-05-14 06:11:56.749,2024-05-14 06:11:56.749,0.829645,0.5582912,0,0,0,0
2024-05-14 06:11:56.771,2024-05-14 06:11:56.771,0.829645,0.5582912,0,0,0,0
2024-05-14 06:11:56.793,2024-05-14 06:11:56.793,0.8505836,0.5258397,0,0,0,0
2024-05-14 06:11:56.815,2024-05-14 06:11:56.815,0.8648868,0.501967,0,0,0,0
2024-05-14 06:11:56.837,2024-05-14 06:11:56.837,0.8817002,0.4718101,0,0,0,0
2024-05-14 06:11:56.859,2024-05-14 06:11:56.859,0.8944181,0.4472317,0,0,0,0
2024-05-14 06:11:56.882,2024-05-14 06:11:56.882,0.9092996,0.4161421,0,0,0,0
2024-05-14 06:11:56.904,2024-05-14 06:11:56.904,0.9246706,0.3807681,0,0,0,0
2024-05-14 06:11:56.923,2024-05-14 06:11:56.923,0.9388695,0.3442731,0,0,0,0
2024-05-14 06:11:56.945,2024-05-14 06:11:56.945,0.9486771,0.3162463,0,0,0,0
2024-05-14 06:11:56.966,2024-05-14 06:11:56.966,0.965689,0.2597012,0,0,0,0
2024-05-14 06:11:56.988,2024-05-14 06:11:56.988,0.8813547,0.1579978,0,0,0,0
2024-05-14 06:11:57.010,2024-05-14 06:11:57.010,0.7822614,0.08965185,0,0,0,0
2024-05-14 06:11:57.032,2024-05-14 06:11:57.032,0.7822614,0.08965185,0,0,0,0
2024-05-14 06:11:57.054,2024-05-14 06:11:57.054,0.703119,1.560556E-05,0,0,0,0
2024-05-14 06:11:57.076,2024-05-14 06:11:57.076,0.6155384,-0.03891343,0,0,0,0
2024-05-14 06:11:57.099,2024-05-14 06:11:57.099,0.6155384,-0.03891343,0,0,0,0
2024-05-14 06:11:57.120,2024-05-14 06:11:57.120,0.517977,-0.03749164,0,0,0,0
2024-05-14 06:11:57.141,2024-05-14 06:11:57.141,0.5195158,-0.08277959,0,0,0,0
2024-05-14 06:11:57.163,2024-05-14 06:11:57.163,0.5243359,-0.1595405,0,0,0,0
2024-05-14 06:11:57.185,2024-05-14 06:11:57.185,0.5243359,-0.1595405,0.1894636,0.04331897,0,0
2024-05-14 06:11:57.206,2024-05-14 06:11:57.206,0.5243359,-0.1595405,0.1894636,0.04331897,0,0
2024-05-14 06:11:57.227,2024-05-14 06:11:57.227,0.5243359,-0.1595405,0.3242967,0.05296144,0,0
2024-05-14 06:11:57.248,2024-05-14 06:11:57.248,0.5243359,-0.1595405,0.4018974,0.05642236,0,0
2024-05-14 06:11:57.270,2024-05-14 06:11:57.270,0.5216054,-0.1209111,0.5985793,0.1166245,0,0
2024-05-14 06:11:57.293,2024-05-14 06:11:57.293,0.519183,-0.07520197,0.6002467,0.1481318,0,0
2024-05-14 06:11:57.314,2024-05-14 06:11:57.314,0.519183,-0.07520197,0.6002467,0.1481318,0,0
2024-05-14 06:11:57.337,2024-05-14 06:11:57.337,0.5956955,1.511012E-05,0.1566419,0.1134485,0,0
2024-05-14 06:11:57.357,2024-05-14 06:11:57.357,0.6844365,0.07164425,0,0,0,0
2024-05-14 06:11:57.377,2024-05-14 06:11:57.377,0.8036337,0.1558257,0,0,0,0
2024-05-14 06:11:57.399,2024-05-14 06:11:57.399,0.8036337,0.1558257,0,0,0,0
2024-05-14 06:11:57.421,2024-05-14 06:11:57.421,0.8813547,0.1579978,0,0,0,0
2024-05-14 06:11:57.443,2024-05-14 06:11:57.443,0.8824569,0.1914963,0,0,0,0
2024-05-14 06:11:57.465,2024-05-14 06:11:57.465,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.486,2024-05-14 06:11:57.486,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.508,2024-05-14 06:11:57.508,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.530,2024-05-14 06:11:57.530,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.551,2024-05-14 06:11:57.551,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.574,2024-05-14 06:11:57.574,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.596,2024-05-14 06:11:57.596,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.619,2024-05-14 06:11:57.619,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.640,2024-05-14 06:11:57.640,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.661,2024-05-14 06:11:57.661,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.684,2024-05-14 06:11:57.684,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.705,2024-05-14 06:11:57.705,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.726,2024-05-14 06:11:57.726,0.9609417,0.2191824,0,0,0,0
2024-05-14 06:11:57.747,2024-05-14 06:11:57.747,0.883402,0.2167038,0,0,0,0
2024-05-14 06:11:57.769,2024-05-14 06:11:57.769,0.6806567,0.2082213,0,0,0,0
2024-05-14 06:11:57.792,2024-05-14 06:11:57.792,0.4874578,0.1725049,0,0,0,0
2024-05-14 06:11:57.814,2024-05-14 06:11:57.814,0.1532054,0.07661764,0,0,0,0
2024-05-14 06:11:57.835,2024-05-14 06:11:57.835,0,0,0,0,0,0
2024-05-14 06:11:57.858,2024-05-14 06:11:57.858,0,0,0,0,0,0
2024-05-14 06:11:57.878,2024-05-14 06:11:57.878,0,0,0,0,0,0
2024-05-14 06:11:57.900,2024-05-14 06:11:57.900,0,0,0,0,0,0
2024-05-14 06:11:57.921,2024-05-14 06:11:57.921,0,0,0,0,0,0
2024-05-14 06:11:57.944,2024-05-14 06:11:57.944,0,0,0,0,0,0
2024-05-14 06:11:57.964,2024-05-14 06:11:57.964,0,0,-0.4748541,0.3892523,0,0
2024-05-14 06:11:57.984,2024-05-14 06:11:57.984,0,0,-0.7045445,0.52222,0,0
2024-05-14 06:11:58.005,2024-05-14 06:11:58.005,0,0,-0.7045445,0.52222,0,0
2024-05-14 06:11:58.029,2024-05-14 06:11:58.029,0,0,-0.7863048,0.6178389,0,0
2024-05-14 06:11:58.053,2024-05-14 06:11:58.053,0,0,-0.7876564,0.6161148,0,0
2024-05-14 06:11:58.077,2024-05-14 06:11:58.077,0,0,-0.7739437,0.6332545,0,0
2024-05-14 06:11:58.103,2024-05-14 06:11:58.103,0,0,-0.7876564,0.6161148,0,0
2024-05-14 06:11:58.127,2024-05-14 06:11:58.127,0,0,-0.7876564,0.6161148,0,0
2024-05-14 06:11:58.154,2024-05-14 06:11:58.154,0,0,-0.7486845,0.6629264,0,0
2024-05-14 06:11:58.197,2024-05-14 06:11:58.197,0,0,-0.7338902,0.6792682,0,0
2024-05-14 06:11:58.236,2024-05-14 06:11:58.236,0,0,-0.699102,0.715022,0,0
2024-05-14 06:11:58.267,2024-05-14 06:11:58.267,0.1175705,0.008406681,-0.4929264,0.6654884,0,0
2024-05-14 06:11:58.293,2024-05-14 06:11:58.293,0.4419243,0.07970797,-0.3938398,0.6108935,0,0
2024-05-14 06:11:58.325,2024-05-14 06:11:58.325,0.6167206,0.08588987,-0.3381295,0.5504837,0,0
2024-05-14 06:11:58.359,2024-05-14 06:11:58.359,0.6664898,0.1190343,-0.2578141,0.4777566,0,0
2024-05-14 06:11:58.393,2024-05-14 06:11:58.393,0.6664898,0.1190343,-0.1958035,0.4061544,0,0
2024-05-14 06:11:58.425,2024-05-14 06:11:58.425,0.6664898,0.1190343,-0.1958035,0.4061544,0,0
2024-05-14 06:11:58.459,2024-05-14 06:11:58.459,0.3452992,0.07449237,-0.1958035,0.4061544,0,0
2024-05-14 06:11:58.490,2024-05-14 06:11:58.490,0.1099954,0.04654829,-0.1958035,0.4061544,0,0
2024-05-14 06:11:58.517,2024-05-14 06:11:58.517,0,0,-0.1958035,0.4061544,0,0
2024-05-14 06:11:58.541,2024-05-14 06:11:58.541,0,0,-0.1916607,0.3691648,0,0
2024-05-14 06:11:58.571,2024-05-14 06:11:58.571,0,0,-0.1819425,0.2965334,0,0
2024-05-14 06:11:58.601,2024-05-14 06:11:58.601,-0.05273121,0.0703243,-0.126341,0.2166164,0,0
2024-05-14 06:11:58.629,2024-05-14 06:11:58.629,-0.2023799,0.2415782,-0.02343731,0.03125864,0,0
2024-05-14 06:11:58.659,2024-05-14 06:11:58.659,-0.3563949,0.4095068,0,0,0,0
2024-05-14 06:11:58.691,2024-05-14 06:11:58.691,-0.3616209,0.4539836,0,0,0,0
2024-05-14 06:11:58.729,2024-05-14 06:11:58.729,-0.4518036,0.4993944,0,0,0,0
2024-05-14 06:11:58.772,2024-05-14 06:11:58.772,-0.49136,0.5477789,0,0,0,0
2024-05-14 06:11:58.811,2024-05-14 06:11:58.811,-0.4938731,0.5748701,0,0,0,0
2024-05-14 06:11:58.844,2024-05-14 06:11:58.844,-0.5097479,0.657776,0,0,0,0
2024-05-14 06:11:58.878,2024-05-14 06:11:58.878,-0.5097479,0.657776,0,0,0,0
2024-05-14 06:11:58.904,2024-05-14 06:11:58.904,-0.5097479,0.657776,0,0,0,0
2024-05-14 06:11:58.929,2024-05-14 06:11:58.929,-0.5362294,0.6600105,0,0,0,0
2024-05-14 06:11:58.961,2024-05-14 06:11:58.961,-0.5384213,0.6875595,0,0,0,0
2024-05-14 06:11:58.985,2024-05-14 06:11:58.985,-0.5384213,0.6875595,0,0,0,0
2024-05-14 06:11:59.006,2024-05-14 06:11:59.006,-0.5384213,0.6875595,0,0,0,0
2024-05-14 06:11:59.027,2024-05-14 06:11:59.027,-0.5384213,0.6875595,0,0,0,0
